snapshot_id,collected_at_pt,sport,league,event_id,event_start_utc,venue,venue_city,venue_state,venue_indoor,latitude,longitude,weather_time_utc,source,observation_type,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation_probability,precipitation,rain,snowfall,weather_code,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m
OPEN_METEO-FORECAST-401817055-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817055,2026-09-24T00:40:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-24T01:00Z,OPEN_METEO_FORECAST,FORECAST,74.1,69.6,31,21,0.0,0.0,0.0,3,843.3,5.9,108,13.9
OPEN_METEO-FORECAST-401817056-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817056,2026-09-24T01:40:00+00:00,Sutter Health Park,Sacramento,California,False,38.58157,-121.4944,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,89.1,83.6,13,0,0.0,0.0,0.0,0,1004.8,4.1,209,7.6
OPEN_METEO-FORECAST-401817059-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817059,2026-09-24T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,77.6,58,1,0.0,0.0,0.0,0,998.8,7.5,219,5.1
OPEN_METEO-FORECAST-401872937-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872937,2026-09-20T17:00:00+00:00,Soldier Field,Chicago,IL,False,41.85003,-87.65005,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,64.9,65.9,96,62,0.012,0.0,0.0,51,991.0,9.4,78,9.4
OPEN_METEO-FORECAST-401872939-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872939,2026-09-20T17:00:00+00:00,Nissan Stadium,Nashville,TN,False,36.16589,-86.78444,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,88.9,92.9,47,1,0.0,0.0,0.0,3,995.2,4.7,172,6.3
OPEN_METEO-FORECAST-401872946-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872946,2026-09-20T17:00:00+00:00,Gillette Stadium,Foxborough,MA,False,42.06538,-71.24783,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,58.1,56.0,65,8,0.0,0.0,0.0,3,1010.0,2.9,176,9.4
OPEN_METEO-FORECAST-401872936-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872936,2026-09-20T17:00:00+00:00,MetLife Stadium,East Rutherford,NJ,False,40.83399,-74.09709,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,61.6,61.3,86,72,0.055,0.055,0.0,61,1013.7,6.5,124,22.1
OPEN_METEO-FORECAST-401872935-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872935,2026-09-20T17:00:00+00:00,Raymond James Stadium,Tampa,FL,False,27.94752,-82.45843,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,89.0,96.4,51,6,0.0,0.0,0.0,3,1012.0,3.3,164,4.7
OPEN_METEO-FORECAST-401872938-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872938,2026-09-20T17:00:00+00:00,M&T Bank Stadium,Baltimore,MD,False,39.29038,-76.61219,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,74.5,77.6,76,23,0.004,0.0,0.0,51,1011.8,7.4,178,17.2
OPEN_METEO-FORECAST-401872940-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872940,2026-09-20T20:05:00+00:00,Empower Field at Mile High,Denver,CO,False,39.73915,-104.9847,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,74.3,70.7,35,52,0.0,0.0,0.0,3,838.5,10.5,34,7.6
OPEN_METEO-FORECAST-401872941-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872941,2026-09-20T20:05:00+00:00,SoFi Stadium,Inglewood,CA,False,33.96168,-118.35313,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,78.2,80.3,49,0,0.0,0.0,0.0,0,1007.1,8.4,189,5.8
OPEN_METEO-FORECAST-401872942-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NFL,NFL,401872942,2026-09-20T20:25:00+00:00,Levi's Stadium,Santa Clara,CA,False,37.35411,-121.95524,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,74.0,40,0,0.0,0.0,0.0,3,1010.6,7.4,357,4.5
OPEN_METEO-FORECAST-401856693-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856693,2026-09-20T00:00:00+00:00,DKR-Texas Memorial Stadium,Austin,TX,False,30.26715,-97.74306,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,97.3,93.9,24,1,0.0,0.0,0.0,0,991.8,11.4,122,11.4
OPEN_METEO-FORECAST-401856799-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856799,2026-09-20T00:00:00+00:00,Amon G. Carter Stadium,Fort Worth,TX,False,32.72541,-97.32085,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,97.1,93.2,21,0,0.0,0.0,0.0,0,987.0,9.7,157,11.6
OPEN_METEO-FORECAST-401862775-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401862775,2026-09-20T00:00:00+00:00,H. A. Chapman Stadium,Tulsa,OK,False,36.15398,-95.99277,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,96.6,94.0,26,0,0.0,0.0,0.0,3,982.7,10.8,174,21.0
OPEN_METEO-FORECAST-401862776-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401862776,2026-09-20T00:00:00+00:00,Our Lady of Lourdes Stadium,Lafayette,LA,False,30.22409,-92.01984,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,82.3,86.0,66,3,0.0,0.0,0.0,0,1011.1,9.8,192,12.8
OPEN_METEO-FORECAST-401860885-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860885,2026-09-20T02:00:00+00:00,Albertsons Stadium,Boise,ID,False,43.6135,-116.20345,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,71.4,67.6,39,0,0.0,0.0,0.0,0,919.4,5.9,7,11.0
OPEN_METEO-FORECAST-401860887-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860887,2026-09-20T02:00:00+00:00,Snapdragon Stadium,San Diego,CA,False,32.71571,-117.16472,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,72.6,74.3,69,0,0.0,0.0,0.0,0,1010.2,5.8,270,3.4
OPEN_METEO-FORECAST-401856793-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856793,2026-09-20T02:30:00+00:00,Casino Del Sol Stadium,Tucson,AZ,False,32.22174,-110.92648,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,93.1,84.3,13,0,0.0,0.0,0.0,0,925.6,13.0,251,13.9
OPEN_METEO-FORECAST-401864507-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401864507,2026-09-20T02:30:00+00:00,Hornet Stadium,Sacramento,CA,False,38.58157,-121.4944,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,82.1,78.0,32,0,0.0,0.0,0.0,0,1007.2,9.3,201,18.8
OPEN_METEO-FORECAST-401858458-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858458,2026-09-20T03:00:00+00:00,Rose Bowl,Pasadena,CA,False,29.69106,-95.2091,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,82.5,87.9,65,0,0.0,0.0,0.0,0,1012.3,5.6,146,14.5
OPEN_METEO-FORECAST-401860886-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860886,2026-09-20T03:00:00+00:00,Reser Stadium,Corvallis,OR,False,33.90224,-118.08173,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,76.9,77.3,54,0,0.0,0.0,0.0,2,1008.5,6.0,243,6.0
OPEN_METEO-FORECAST-401860888-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860888,2026-09-20T03:00:00+00:00,CEFCU Stadium,San Jose,CA,False,37.33939,-121.89496,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,72.2,70.6,51,0,0.0,0.0,0.0,0,1009.2,6.0,333,3.6
OPEN_METEO-FORECAST-401817017-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817017,2026-09-20T17:10:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,63.4,62.1,80,58,0.059,0.059,0.0,61,1015.5,8.6,131,21.9
OPEN_METEO-FORECAST-401817015-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817015,2026-09-20T17:35:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,69.9,75.3,94,74,0.024,0.012,0.0,53,986.4,4.0,286,13.9
OPEN_METEO-FORECAST-401817012-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817012,2026-09-20T17:40:00+00:00,Progressive Field,Cleveland,Ohio,False,41.4995,-81.69541,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,62.3,62.9,90,63,0.008,0.008,0.0,51,990.8,5.9,79,1.8
OPEN_METEO-FORECAST-401817014-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817014,2026-09-20T17:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,75.0,79.0,74,11,0.0,0.0,0.0,3,982.3,4.7,172,21.5
OPEN_METEO-FORECAST-401817019-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817019,2026-09-20T18:10:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,64.4,65.0,97,62,0.102,0.091,0.0,81,991.2,9.8,73,12.5
OPEN_METEO-FORECAST-401817021-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817021,2026-09-20T18:15:00+00:00,Busch Stadium,St. Louis,Missouri,False,38.62727,-90.19789,2026-09-20T18:00Z,OPEN_METEO_FORECAST,FORECAST,89.8,92.9,38,11,0.0,0.0,0.0,3,993.8,4.7,239,13.0
OPEN_METEO-FORECAST-401817022-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817022,2026-09-20T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-20T19:00Z,OPEN_METEO_FORECAST,FORECAST,72.7,69.1,38,52,0.0,0.0,0.0,2,838.7,11.4,23,9.4
OPEN_METEO-FORECAST-401817024-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817024,2026-09-20T20:07:00+00:00,Angel Stadium,Anaheim,California,False,33.83529,-117.9145,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,81.4,83.5,45,0,0.0,0.0,0.0,0,1007.0,8.7,209,6.5
OPEN_METEO-FORECAST-401817023-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817023,2026-09-20T20:10:00+00:00,Petco Park,San Diego,California,False,32.71571,-117.16472,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,75.5,78.4,60,0,0.0,0.0,0.0,0,1011.0,9.5,261,5.6
OPEN_METEO-FORECAST-401817026-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817026,2026-09-20T20:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,82.4,84.4,40,0,0.0,0.0,0.0,0,1001.5,7.2,171,5.8
OPEN_METEO-FORECAST-401817016-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817016,2026-09-20T23:20:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-20T23:00Z,OPEN_METEO_FORECAST,FORECAST,74.0,78.3,81,54,0.0,0.0,0.0,2,1008.6,5.9,155,17.9
OPEN_METEO-FORECAST-401817007-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817007,2026-09-20T00:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,68.4,66.6,57,71,0.0,0.0,0.0,0,837.6,6.1,123,2.7
OPEN_METEO-FORECAST-401817008-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817008,2026-09-20T00:40:00+00:00,Petco Park,San Diego,California,False,32.71571,-117.16472,2026-09-20T01:00Z,OPEN_METEO_FORECAST,FORECAST,73.9,74.8,63,0,0.0,0.0,0.0,0,1009.8,6.3,272,4.0
OPEN_METEO-FORECAST-401817011-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817011,2026-09-20T01:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-20T01:00Z,OPEN_METEO_FORECAST,FORECAST,77.4,76.6,54,0,0.0,0.0,0.0,0,1000.4,9.3,240,9.4
OPEN_METEO-FORECAST-401817009-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,MLB,MLB,401817009,2026-09-20T01:38:00+00:00,Angel Stadium,Anaheim,California,False,33.83529,-117.9145,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,76.2,75.9,54,0,0.0,0.0,0.0,3,1005.8,7.0,220,7.2
OPEN_METEO-FORECAST-401856811-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856811,2026-09-19T00:00:00+00:00,Galaxy Stadium,Lubbock,TX,False,33.57786,-101.85517,2026-09-19T00:00Z,OPEN_METEO_FORECAST,FORECAST,89.1,86.2,30,1,0.0,0.0,0.0,0,909.0,9.4,180,13.0
OPEN_METEO-FORECAST-401858455-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858455,2026-09-19T02:30:00+00:00,Autzen Stadium,Eugene,OR,False,44.05207,-123.08675,2026-09-19T02:00Z,OPEN_METEO_FORECAST,FORECAST,68.7,65.5,52,0,0.0,0.0,0.0,0,1004.1,7.8,294,13.9
OPEN_METEO-FORECAST-401869940-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401869940,2026-09-19T15:30:00+00:00,Delaware Stadium,Newark,DE,False,40.73566,-74.17237,2026-09-19T15:00Z,OPEN_METEO_FORECAST,FORECAST,63.7,59.3,48,0,0.0,0.0,0.0,3,1021.4,8.3,27,11.2
OPEN_METEO-FORECAST-401856686-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856686,2026-09-19T16:00:00+00:00,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,False,35.05266,-78.87836,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,82.2,88.1,73,15,0.0,0.0,0.0,2,1012.8,9.0,34,10.8
OPEN_METEO-FORECAST-401858454-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858454,2026-09-19T16:00:00+00:00,Ohio Stadium,Columbus,OH,False,39.96118,-82.99879,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,69.3,72.3,79,6,0.0,0.0,0.0,3,991.9,3.6,102,7.5
OPEN_METEO-FORECAST-401858456-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858456,2026-09-19T16:00:00+00:00,Beaver Stadium,University Park,PA,False,37.44188,-122.14302,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,60.1,60.3,82,0,0.0,0.0,0.0,2,1015.9,2.6,155,3.2
OPEN_METEO-FORECAST-401856792-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856792,2026-09-19T16:00:00+00:00,Bill Snyder Family Stadium,Manhattan,KS,False,40.78343,-73.96625,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,66.0,61.7,42,0,0.0,0.0,0.0,2,1017.4,9.6,50,11.2
OPEN_METEO-FORECAST-401856798-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856798,2026-09-19T16:00:00+00:00,Jack Trice Stadium,Ames,IA,False,42.03471,-93.61994,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,76.1,81.6,84,29,0.0,0.0,0.0,3,977.0,7.1,301,9.3
OPEN_METEO-FORECAST-401856812-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856812,2026-09-19T16:00:00+00:00,Wembley Stadium,London,,False,39.88645,-83.44825,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,70.9,72.8,73,3,0.0,0.0,0.0,0,981.2,7.4,82,9.8
OPEN_METEO-FORECAST-401858228-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858228,2026-09-19T16:00:00+00:00,Bobby Dodd Stadium,Atlanta,GA,False,33.749,-84.38798,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,90.2,97.0,45,1,0.0,0.0,0.0,0,980.2,2.3,287,4.0
OPEN_METEO-FORECAST-401858229-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858229,2026-09-19T16:00:00+00:00,"Memorial Stadium (Clemson, SC)",Clemson,SC,False,34.68344,-82.83737,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,88.8,96.8,52,1,0.0,0.0,0.0,0,991.5,3.0,92,3.1
OPEN_METEO-FORECAST-401858451-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858451,2026-09-19T16:00:00+00:00,Huntington Bank Stadium,Minneapolis,MN,False,44.97997,-93.26384,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,57.8,57.2,94,23,0.008,0.008,0.0,3,985.2,5.8,71,14.9
OPEN_METEO-FORECAST-401860889-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860889,2026-09-19T16:00:00+00:00,UFCU Stadium,San Marcos,TX,False,29.88327,-97.94139,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,87.1,92.6,55,0,0.0,0.0,0.0,0,994.4,6.8,176,7.7
OPEN_METEO-FORECAST-401858460-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858460,2026-09-19T16:30:00+00:00,Camp Randall Stadium,Madison,WI,False,43.07305,-89.40123,2026-09-19T16:00Z,OPEN_METEO_FORECAST,FORECAST,62.7,62.0,96,90,0.145,0.143,0.0,63,982.8,11.1,140,22.1
OPEN_METEO-FORECAST-401856695-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856695,2026-09-19T16:45:00+00:00,FirstBank Stadium,Nashville,TN,False,36.16589,-86.78444,2026-09-19T17:00Z,OPEN_METEO_FORECAST,FORECAST,98.4,101.5,28,0,0.0,0.0,0.0,0,997.2,5.6,258,8.1
OPEN_METEO-FORECAST-401864508-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401864508,2026-09-19T17:00:00+00:00,Kelly/Shorts Stadium,Mount Pleasant,MI,False,43.59781,-84.76751,2026-09-19T17:00Z,OPEN_METEO_FORECAST,FORECAST,62.0,57.7,54,49,0.0,0.0,0.0,3,991.6,7.0,113,11.4
OPEN_METEO-FORECAST-401858227-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858227,2026-09-19T18:00:00+00:00,"Alumni Stadium (Chestnut Hill, MA)",Chestnut Hill,MA,False,42.33065,-71.16616,2026-09-19T18:00Z,OPEN_METEO_FORECAST,FORECAST,62.5,57.9,39,0,0.0,0.0,0.0,3,1014.0,8.4,91,6.0
OPEN_METEO-FORECAST-401858448-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858448,2026-09-19T18:00:00+00:00,Gies Memorial Stadium,Champaign,IL,False,40.11642,-88.24338,2026-09-19T18:00Z,OPEN_METEO_FORECAST,FORECAST,75.7,79.7,81,27,0.0,0.0,0.0,1,989.2,9.5,102,12.1
OPEN_METEO-FORECAST-401862774-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401862774,2026-09-19T19:00:00+00:00,Glass Bowl,Toledo,OH,False,41.66394,-83.55521,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,63.0,64.6,88,58,0.004,0.004,0.0,51,995.8,3.7,57,14.8
OPEN_METEO-FORECAST-401856694-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856694,2026-09-19T19:30:00+00:00,Kyle Field,College Station,TX,False,30.62798,-96.33441,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,97.0,99.2,27,0,0.0,0.0,0.0,0,1001.0,8.2,139,9.4
OPEN_METEO-FORECAST-401856685-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856685,2026-09-19T19:30:00+00:00,Bryant-Denny Stadium,Tuscaloosa,AL,False,33.20984,-87.56917,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,98.0,101.4,33,17,0.004,0.0,0.0,51,1005.2,3.8,36,5.6
OPEN_METEO-FORECAST-401858457-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858457,2026-09-19T19:30:00+00:00,SHI Stadium,Piscataway,NJ,False,40.49927,-74.39904,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,68.6,63.0,33,0,0.0,0.0,0.0,3,1017.5,6.9,103,6.3
OPEN_METEO-FORECAST-401858230-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858230,2026-09-19T19:30:00+00:00,L&N Federal Credit Union Stadium,Louisville,KY,False,38.25424,-85.75941,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,93.4,101.9,45,11,0.0,0.0,0.0,0,997.7,2.7,246,2.7
OPEN_METEO-FORECAST-401856801-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856801,2026-09-19T19:30:00+00:00,Rice-Eccles Stadium,Salt Lake City,UT,False,40.76078,-111.89105,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,72.9,68.3,28,22,0.0,0.0,0.0,0,872.7,9.6,323,11.6
OPEN_METEO-FORECAST-401858450-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858450,2026-09-19T19:30:00+00:00,Michigan Stadium,Ann Arbor,MI,False,42.27756,-83.74088,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,58.3,58.7,95,70,0.035,0.035,0.0,53,986.4,4.5,108,16.1
OPEN_METEO-FORECAST-401856797-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856797,2026-09-19T19:30:00+00:00,TQL Stadium,Cincinnati,OH,False,39.12711,-84.51439,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,87.2,95.3,51,17,0.0,0.0,0.0,0,985.5,1.1,233,2.5
OPEN_METEO-FORECAST-401858233-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858233,2026-09-19T19:30:00+00:00,California Memorial Stadium,Berkeley,CA,False,37.87159,-122.27275,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,74.2,75.8,49,0,0.0,0.0,0.0,0,1008.2,4.3,264,3.1
OPEN_METEO-FORECAST-401860890-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401860890,2026-09-19T19:30:00+00:00,Martin Stadium,Pullman,WA,False,46.73127,-117.17962,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,72.1,69.2,34,0,0.0,0.0,0.0,0,935.1,5.6,272,5.1
OPEN_METEO-FORECAST-401866424-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401866424,2026-09-19T19:30:00+00:00,Warren McGuirk Alumni Stadium,Amherst,MA,False,42.97839,-78.79976,2026-09-19T19:00Z,OPEN_METEO_FORECAST,FORECAST,68.4,63.0,31,5,0.0,0.0,0.0,3,999.0,7.2,86,7.8
OPEN_METEO-FORECAST-401858449-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858449,2026-09-19T20:00:00+00:00,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,False,39.16533,-86.52639,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,89.7,95.6,48,15,0.0,0.0,0.0,1,986.8,4.0,308,5.1
OPEN_METEO-FORECAST-401858471-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858471,2026-09-19T20:00:00+00:00,Kinnick Stadium,Iowa City,IA,False,41.66113,-91.53017,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,79.9,84.2,73,33,0.0,0.0,0.0,3,987.2,9.4,208,17.4
OPEN_METEO-FORECAST-401858231-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401858231,2026-09-19T20:00:00+00:00,Wallace Wade Stadium,Durham,NC,False,35.99403,-78.89862,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,82.0,84.0,51,17,0.0,0.0,0.0,2,1001.8,5.4,88,8.1
OPEN_METEO-FORECAST-401866422-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401866422,2026-09-19T20:00:00+00:00,Williams Stadium (VA),Lynchburg,VA,False,37.41375,-79.14225,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,83.1,84.6,43,9,0.0,0.0,0.0,2,994.0,4.9,114,4.3
OPEN_METEO-FORECAST-401867804-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401867804,2026-09-19T20:00:00+00:00,McLane Stadium,Waco,TX,False,31.54933,-97.14667,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,99.1,99.2,23,0,0.0,0.0,0.0,0,994.9,9.7,161,9.8
OPEN_METEO-FORECAST-401856691-20260918T004135Z,2026-09-17T17:41:35.311857-07:00,NCAA_Football,NCAA_Football,401856691,2026-09-19T20:15:00+00:00,Williams-Brice Stadium,Columbia,SC,False,34.00071,-81.03481,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,87.6,93.6,55,64,0.008,0.0,0.0,51,1003.8,4.1,45,6.7
